iso3,country_name,country_name_microsoft,ms_ai_diffusion_h1_2025_pct,ms_ai_diffusion_h2_2025_pct,ms_ai_diffusion_change_pct_points,country_name_imf,imf_aipi_index_2023,imf_aipi_digital_infrastructure_2023,imf_aipi_human_capital_labor_2023,imf_aipi_innovation_economic_integration_2023,imf_aipi_regulation_ethics_2023,country_name_wgi,wgi_control_corruption_latest,wgi_government_effectiveness_latest,wgi_political_stability_latest,wgi_rule_of_law_latest,wgi_regulatory_quality_latest,wgi_voice_accountability_latest,wgi_control_corruption_year,wgi_government_effectiveness_year,wgi_political_stability_year,wgi_rule_of_law_year,wgi_regulatory_quality_year,wgi_voice_accountability_year,country_name_wdi,wdi_population_total_latest,wdi_population_total_latest_year,wdi_gdp_per_capita_ppp_current_intl_latest,wdi_gdp_per_capita_ppp_current_intl_latest_year,wdi_individuals_using_internet_pct_latest,wdi_individuals_using_internet_pct_latest_year,wdi_tertiary_enrollment_gross_pct_latest,wdi_tertiary_enrollment_gross_pct_latest_year,wdi_rd_expenditure_pct_gdp_latest,wdi_rd_expenditure_pct_gdp_year,country_name_oecd,oecd_ai_policy_initiatives_total,oecd_ai_policy_initiatives_since_2020,oecd_ai_policy_initiatives_since_2022,oecd_ai_policy_initiatives_since_2024,oecd_ai_policy_initiatives_with_missing_year,oecd_ai_policy_initiatives_genai_mentioned,oecd_ai_policy_instrument_rows_total,oecd_ai_policy_rows_guidance_regulation,oecd_ai_policy_rows_governance,oecd_ai_policy_rows_financial_support,oecd_ai_policy_rows_enabler_incentive,country_name_anthropic_2025,anthropic_gdp_per_working_age_capita_2025_aug,anthropic_claude_usage_count_2025_aug,anthropic_claude_usage_pct_2025_aug,anthropic_claude_usage_per_capita_2025_aug,anthropic_claude_usage_per_capita_index_2025_aug,anthropic_usage_tier_2025_aug,anthropic_working_age_pop_2025_aug,anthropic_claude_usage_count_2026_feb,anthropic_claude_usage_pct_2026_feb,country_name_anthropic_2026,is_eu27,governance_regime_cfp,has_oecd_ai_policy_data,log_gdp_per_capita_ppp,log_population,log_oecd_policy_initiatives_plus1,analysis_ready_core_cross_section,analysis_ready_with_oecd_policy,analysis_ready_anthropic_robustness_2025,analysis_ready_anthropic_robustness_2026,log_gdp_per_capita_ppp_z,wdi_individuals_using_internet_pct_latest_z,log_population_z,wgi_government_effectiveness_latest_z,wgi_regulatory_quality_latest_z,wgi_rule_of_law_latest_z,imf_aipi_index_2023_z,log_oecd_policy_initiatives_plus1_z,anthropic_claude_usage_per_capita_index_2025_aug_z,institutional_capacity_z,ai_diffusion_fraction,logit_ai_diffusion,log_anthropic_per_capita_index,policy_intensity_z,digital_infra_z,reg_ethics_z,human_capital_z,innovation_integration_z,governance_instrument_ratio,guidance_regulation_ratio,financial_support_ratio,expected_diffusion_basic_access_pct,ai_capability_conversion_gap_pct,ai_capability_conversion_gap_z,access_assets_z,fs_IC,fs_RD,fs_AC,fs_RG,fs_Y,broad_mass_diffusion_z,specialist_platform_diffusion_z,broad_specialist_divergence_z,institutional_capacity_three_wgi_z,wgi_control_corruption_latest_z_local,institutional_capacity_four_wgi_z,capacity_bundle_pc1_z,capacity_bundle_pc2_z,ic_residualized_on_aipi_z,aipi_residualized_on_ic_z,conversion_position,conversion_position_label,anthropic_available,raw4,k4_configuration,country_name_bti,bti_governance_index,bti_steering_capability,bti_resource_efficiency,bti_rule_of_law,bti_stateness,bti_implementation,bti_policy_coordination,bti_anticorruption_policy,bti_governance_index_z,bti_steering_capability_z,bti_resource_efficiency_z,bti_rule_of_law_z,bti_stateness_z,bti_implementation_z,bti_policy_coordination_z,bti_anticorruption_policy_z,bti_capacity_index_z,bti_governance_performance_z,Economy,ms_ai_diffusion_h1_2025_pct_from_q1_file,ms_ai_diffusion_h2_2025_pct_from_q1_file,ms_ai_diffusion_q1_2026_pct,q1_match_status,q1_diffusion_change_from_h2_pct_points,q1_diffusion_change_from_h1_pct_points,ai_diffusion_fraction_q1_2026,logit_ai_diffusion_q1_2026,broad_mass_diffusion_q1_2026_z,claude_visible_platform_use_z,broad_claude_visible_divergence_q1_z,expected_diffusion_basic_access_q1_2026_pct,ai_capability_conversion_gap_q1_2026_pct,ai_capability_conversion_gap_q1_2026_z,capacity_bundle_pc3_z,capacity_bundle_pc4_z,k2_cluster,k2_label,k3_cluster,k3_label
KEN,Kenya,Kenya,7.8,8.1,0.3,Kenya,0.4451921209693,0.097114026546478,0.11268864572048,0.10582538694143,0.1295640617609,Kenya,-0.8018297,-0.2978904,-1.3556816,-0.464532,-0.3335684,-0.3542285,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Kenya,56432944.0,2024.0,6644.130932438946,2024.0,34.97622513,2024.0,10.4185962462804,2024.0,0.81069,2024.0,Kenya,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,Kenya,3558.849073408154,4065.0,0.4214645192194041,0.0001196595628036,0.458706878067009,2.0,33971376.0,3338.0,0.3338,Kenya,0,Other / hybrid or not classified in CFP triad,1,8.801489177408206,17.84856365941559,1.9459101490553128,1,1,1,1,-0.7814063120582407,-1.3229064643506796,0.8504311553203541,-0.3217699881899487,-0.3162765921199363,-0.2678600538060465,-0.1827299629451585,0.6444821411531505,-0.4519749932047667,-0.3019688780386438,0.081,-2.428836967683248,0.3775503433021833,0.6444821411531505,-0.2764431513663716,0.1673899647995883,-0.3477531020460628,-0.3441258733136197,0.8333333333333334,0.0,0.0,12.72461899317213,-4.624618993172131,-0.6292085304574663,-1.0521563882044602,0.4204945268288248,0.4487383546597397,0.1306217242649144,0.5537874109536269,0.047275641025641,-0.8668676468104565,-0.4014174865522132,-0.4654501602582432,-0.3067640552885033,-0.6422561060156345,-0.39434405842000014,-0.34841070595695167,-1.508068179169914,-0.3731855672580376,0.280274011193679,2,Intermediate mixed-conversion systems,1,0,2,Kenya,5.099205246913581,6.333333333333333,3.6666666666666665,5.25,6.5,6.0,4.0,3.0,0.3439261730068998,0.6876150376040572,-0.4985722180152479,0.3344422496950769,-0.4494372372828907,0.5510588000660991,-0.5193120828269633,-0.5900300274718936,0.083594801001579,-0.0042190529395081,Kenya,7.8,8.1,8.7,matched,0.5999999999999996,0.8999999999999995,0.087,-2.350827761940385,-0.9007496799956806,-0.4014174865522132,-0.49933219344346735,13.91195857987728,-5.211958579877281,-0.6730976063480565,-1.4427920107335004,0.6308281448396506,2.0,Lower-capacity profile,2.0,Intermediate readiness-access profile
RUS,Russia,Russia,7.6,8.0,0.4,Russian Federation,0.55922330915928,0.15611711144447,0.16315215826035,0.12401229143143,0.11594174802303,Russian Federation,-0.8911386,-0.3215539,-0.9032847,-1.1565185999999998,-1.0682839,-1.4221754,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Russian Federation,143533851.0,2024.0,47404.96484375,2024.0,94.36495368,2024.0,60.3891235376867,2024.0,0.93706,2024.0,Russia,11.0,3.0,0.0,0.0,0.0,0.0,17.0,9.0,5.0,3.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,1,10.766482245736976,18.782081460815373,2.4849066497880004,1,1,0,0,0.8822932732013021,0.91580193323802,1.5256278430646808,-0.3464034902482295,-1.113840218025338,-0.9751511548621132,0.5611604346859415,1.0488598055752794,,-0.8117982877118936,0.08,-2.4423470353692043,,1.0488598055752794,0.9385269290392994,-0.1077584230009196,1.1732510412392636,0.2080040614838781,0.2941176470588235,0.5294117647058824,0.1764705882352941,24.64354800694265,-16.643548006942652,-2.26445949352976,0.899047603219661,0.1544618097534811,0.6832976841525067,0.8953394092831943,0.4562737255827288,0.0392628205128205,-0.8756787048689262,,,-0.8246894065119338,-0.7316126331701627,-0.8066920594108066,0.12751110407071642,1.919953171772293,-3.675606929735164,3.6255861206377475,2,Intermediate mixed-conversion systems,0,0,2,Russia,2.409305555555556,3.6666666666666665,3.333333333333333,2.5,7.25,4.0,4.0,3.0,-1.4480167290213146,-0.7316431191078964,-0.6816939173935022,-0.8742015639511611,-0.0096307979417763,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.7490372254831301,-0.7484148213943645,Russia,7.6,8.0,9.5,matched,1.5,1.9000000000000004,0.095,-2.2540580520993854,-0.8349676037427711,,,27.078251261976487,-17.578251261976487,-2.2701406135310584,-3.1244067482398488,-0.6073894247575583,1.0,High-capacity profile,2.0,Intermediate readiness-access profile
CMR,Cameroon,Cameroon,7.0,7.8,0.7,Cameroon,0.34128637611866,0.067646443843842,0.10462947934866,0.091108001768589,0.07790245115757,Cameroon,-1.2242854,-0.8007886999999999,-1.556804,-1.2537215,-0.7286714999999999,-1.2417667,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Cameroon,29123744.0,2024.0,5588.986458619447,2024.0,46.25880051,2024.0,16.6614294830602,2024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameroon,3250.193069497753,937.0,0.0971493861029721,5.769609931265904e-05,0.2211741123922632,1.0,16240266.0,1118.0,0.1118,Cameroon,0,Other / hybrid or not classified in CFP triad,0,8.628553236403897,17.187064344456733,0.0,1,0,1,1,-0.9278258887797184,-0.8976002342574019,0.3719805615173934,-0.845282837436929,-0.7451771135360007,-1.074503868002574,-0.860566325785848,-0.8154208455650402,-0.6670395381451542,-0.8883212729918345,0.078,-2.4698363968670023,0.1998127831542736,-0.8154208455650402,-0.8832289048143382,-0.8760898097975355,-0.5906617864797755,-0.7909258727493873,,,,10.046240293837291,-2.2462402938372934,-0.3056151342254167,-0.91271306151856,0.1145315560127516,0.1557414612603204,0.1700655231451702,0.1316968190935816,0.0232371794871794,-0.8933008209858655,-0.7976632447325355,-0.09563757625333,-0.9024275543625644,-1.064937095576979,-0.9500708330082273,-0.941971870805018,-0.19860542344430507,-0.2775887610499331,-0.05704761576956629,3,Capacity-constrained conversion systems,1,1,4,Cameroon,3.945231481481482,4.0,3.333333333333333,3.25,5.5,4.0,4.0,3.0,-0.424821860511347,-0.5542358495189021,-0.6816939173935022,-0.5445714329567325,-1.035845823071043,-0.5197930525446178,-0.5193120828269633,-0.5900300274718936,-0.6482337766903055,-0.5483144650445377,Cameroon,7.0,7.8,8.7,matched,0.8999999999999995,1.6999999999999993,0.087,-2.350827761940385,-0.9007496799956806,-0.7976632447325355,-0.1030864352631451,11.111320147861488,-2.4113201478614883,-0.31140957756855875,-0.2621940687588073,-0.2854079381557149,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
CAF,Central African Republic,Central African Republic,7.0,7.8,0.7,Central African Republic,0.18443748541176,0.01827753148973,0.032241232693195,0.090367443859577,0.043551277369261,Central African Republic,-1.3099708,-1.57655,-1.8329469,-1.7147975,-1.268058,-1.311266,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Central African Republic,5330690.0,2024.0,1263.1023421369896,2024.0,13.78250027,2024.0,2.77519989013672,2012.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,7.141326150054981,15.488991243673278,0.0,1,0,0,0,-2.187015616532726,-2.121821864270727,-0.856205265766813,-1.652843746866413,-1.3307031473605544,-1.545777374903614,-1.883780987739229,-0.8154208455650402,,-1.5097747563768606,0.078,-2.4698363968670023,,-0.8154208455650402,-1.8998156055964408,-1.5699271614239831,-2.772492133725874,-0.8134082138339515,,,,-0.0729952227081957,7.872995222708195,1.0711705681468418,-2.1544187404017263,0.0,0.0,0.0,0.0,0.0232371794871794,-0.8933008209858655,,,-1.5337495368615703,-1.150668190370965,-1.4467931698734011,-1.888429078953089,-1.1763802153733645,0.5977073770661037,-1.2463937084821735,3,Capacity-constrained conversion systems,0,1,4,Central African Republic,4.220987654320988,3.6666666666666665,4.0,3.5,4.5,4.0,4.0,4.0,-0.241120097134161,-0.7316431191078964,-0.3154505186369934,-0.4346947226252563,-1.6222544088591957,-0.5197930525446178,-0.5193120828269633,-0.0941152191059463,-0.6690325732727006,-0.4035723482260964,Central African Republic,7.0,7.8,8.7,matched,0.8999999999999995,1.6999999999999993,0.087,-2.350827761940385,-0.9007496799956806,,,0.01749714824915639,8.682502851750844,1.121300523988675,0.23353728665740933,0.16442457688501333,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
TCD,Chad,Chad,7.0,7.8,0.7,Chad,0.23360607214272,0.030288415029645,0.074399076402187,0.076035723090172,0.052882857620716,Chad,-1.3909131,-1.1005006,-1.7789322,-1.4446512,-1.0878516,-1.5187583,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Chad,20299123.0,2024.0,2742.65952183613,2024.0,12.62689972,2024.0,4.39665967267065,2020.0,0.23294,2016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad,1813.1504634520168,67.0,0.0069466476722509,6.367600432502627e-06,0.0244097675667019,1.0,10522017.0,90.0,0.009,Chad,0,Other / hybrid or not classified in CFP triad,0,7.916683357034304,16.82608824110834,0.0,1,0,1,1,-1.5305443625264143,-2.1653832052643307,0.1108930182801655,-1.1572803739611648,-1.1350817540520437,-1.269656314216568,-1.563026287952044,-0.8154208455650402,-0.8451919465516121,-1.187339480743259,0.078,-2.4698363968670023,0.0241166102125573,-0.8154208455650402,-1.652491856923593,-1.381444550376708,-1.5018264244633528,-1.2484999612117664,,,,7.03156971740872,0.7684302825912797,0.1045497779562213,-1.8479637838953729,0.0,0.0,0.0,0.0,0.0232371794871794,-0.8933008209858655,-1.1893579613626948,0.2960571403768293,-1.2061940835847857,-1.2316536557377977,-1.2210319114685606,-1.5854387222818513,-1.0583263466218096,0.6771502134140163,-1.2027798722463103,3,Capacity-constrained conversion systems,1,1,4,Chad,2.219074074074074,1.3333333333333333,2.0,1.5,5.5,2.0,2.0,2.0,-1.574744113718308,-1.973494006230856,-1.41418071490652,-1.3137084052770658,-1.035845823071043,-1.5906449051553346,-1.5579362484808896,-1.0859448358378407,-1.4623946126407583,-1.5328241373882916,Chad,7.0,7.8,8.7,matched,0.8999999999999995,1.6999999999999993,0.087,-2.350827761940385,-0.9007496799956806,-1.1893579613626948,0.2886082813670142,7.636871613392944,1.0631283866070556,0.13729755547725955,0.4684130644305441,-0.3890601315279521,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
COD,Democratic Republic of the Congo,Congo (DRC),7.0,7.8,0.7,"Congo, Dem. Rep.",0.24747366458178,0.037818163633347,0.07290817797184,0.074247322976589,0.0625,"Congo, Dem. Rep.",-1.5153396,-1.6934449,-2.1191762,-1.6266053,-1.2848458,-1.213613,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Congo, Dem. Rep.",109276265.0,2024.0,1821.048687180576,2024.0,19.67350006,2024.0,6.37987995147705,2020.0,0.40638,2015.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,Other / hybrid or not classified in CFP triad,0,7.507167815877923,18.50938977494497,0.0,1,0,0,0,-1.8772686573651047,-1.8997556402234663,1.3283948360464686,-1.774530342668071,-1.34892698861472,-1.4556346492459828,-1.472560082895129,-0.8154208455650402,,-1.5263639935095912,0.078,-2.4698363968670023,,-0.8154208455650402,-1.4974420102538697,-1.1871940528601468,-1.5467631039698329,-1.3027933808889498,,,,2.017044322919871,5.782955677080128,0.786807529149636,-1.8885121487942853,0.0,0.0,0.0,0.0002727297694269,0.0232371794871794,-0.8933008209858655,,,-1.5506022062162175,-1.3561465106043662,-1.5118087870304502,-1.6103029471424302,-1.036801128307626,-0.49249341506775113,-0.08133732045380444,3,Capacity-constrained conversion systems,0,1,4,"Congo, DR",2.648032407407407,2.333333333333333,2.0,2.75,5.5,2.0,2.0,2.0,-1.2889829594447642,-1.4412721974638731,-1.41418071490652,-0.7643248536196849,-1.035845823071043,-1.5906449051553346,-1.5579362484808896,-1.0859448358378407,-1.1889213097011768,-1.3964936435482038,Congo (DRC),7.0,7.8,8.7,matched,0.8999999999999995,1.6999999999999993,0.087,-2.350827761940385,-0.9007496799956806,,,2.4451064537800784,6.254893546219921,0.8077872856045731,-1.0993113753022006,0.5328611120118861,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
COG,Republic of the Congo,Congo,7.0,7.8,0.7,"Congo, Rep.",0.276611905545,0.045607540756464,0.081752292811871,0.096450380980968,0.052801690995693,"Congo, Rep.",-1.423569,-1.110638,-0.2584147,-1.1785603,-1.1515624,-1.3147808,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,"Congo, Rep.",6332961.0,2024.0,7026.36223281494,2024.0,47.25159836,2024.0,10.3812103271484,2023.0,0.38339,2022.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Republic of the Congo,4157.189959547441,120.0,0.012441757024927,3.34964610988849e-05,0.128406428512271,1.0,3582468.0,145.0,0.0145,Republic of the Congo,0,Other / hybrid or not classified in CFP triad,0,8.857424387547892,15.661278457260751,0.0,1,0,1,1,-0.7340476788850716,-0.860175878859192,-0.731593013295,-1.1678333210639018,-1.2042424246209018,-0.9976803458350996,-1.282474738697118,-0.8154208455650402,-0.7510323282015088,-1.1232520305066342,0.078,-2.4698363968670023,0.1208063971449592,-0.8154208455650402,-1.3370459874705654,-1.3830839830346275,-1.280195545781125,-0.6287384324504514,,,,12.460849164980733,-4.660849164980731,-0.634137873435897,-0.7971117788721318,0.0,0.0,0.2027652144920089,0.0,0.0232371794871794,-0.8933008209858655,-0.9737990333598564,0.0804982123739909,-1.1410889434280203,-1.2643269706605609,-1.1803817999394097,-1.2303222090172772,0.48478322365223847,0.14242749540009278,-0.6024475662068095,3,Capacity-constrained conversion systems,1,1,4,"Congo, Rep.",2.91304012345679,3.333333333333333,2.6666666666666665,2.5,6.75,4.0,3.0,2.0,-1.1124415451745342,-0.9090503886968904,-1.0479373161500112,-0.8742015639511611,-0.3028350908358526,-0.5197930525446178,-1.0386241656539266,-1.0859448358378407,-0.8492931809616898,-0.9522985506763036,Congo,7.0,7.8,8.7,matched,0.8999999999999995,1.6999999999999993,0.087,-2.350827761940385,-0.9007496799956806,-0.9737990333598564,0.07304935336417584,13.605579168906836,-4.905579168906836,-0.6335302834313441,0.710822731531307,-0.34941794754927924,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
HTI,Haiti,Haiti,7.1,7.6,0.5,Haiti,0.2682539857924,0.032914455980062,0.056107997894287,0.14014787971973,0.039083652198315,Haiti,-1.5403494,-2.0156868,-1.2013046,-1.6033955,-1.4634157,-1.2648667,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Haiti,11772557.0,2024.0,3193.67136419915,2024.0,47.8614006,2024.0,1.05140995979309,1986.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,3475.4520114928823,135.0,0.0139969766530429,1.7888063652885702e-05,0.0685726877202465,1.0,7546932.0,237.0,0.0237,Haiti,0,Other / hybrid or not classified in CFP triad,0,8.06892643187172,16.281281702880438,0.0,1,0,1,1,-1.4016448032617768,-0.837188867200792,-0.2831557824190279,-2.109981417399802,-1.542771894461357,-1.4319115236864834,-1.3369982102737892,-0.8154208455650402,-0.8052063963514927,-1.694888278515881,0.076,-2.497978731355353,0.0663238212782025,-0.8154208455650402,-1.598417376069028,-1.6601658599840834,-2.0531318091944004,0.6978587981399648,,,,4.82187631925697,2.77812368074303,0.3779812177327926,-1.1194168352312843,0.0,0.0,0.1115960196422893,0.0,0.0072115384615384,-0.9109229371028048,-1.0952617650636924,0.1843388279608875,-1.7218026074592527,-1.381169647971743,-1.6469608428157474,-1.5558722935170994,0.5414724233426134,-1.303946876614632,0.7233515412680682,3,Capacity-constrained conversion systems,1,1,4,Haiti,2.6163194444444446,2.333333333333333,2.0,1.5,4.75,2.0,2.0,2.0,-1.3101093304638536,-1.4412721974638731,-1.41418071490652,-1.3137084052770658,-1.4756522624121573,-1.5906449051553346,-1.5579362484808896,-1.0859448358378407,-1.3909845821046938,-1.4000147053847185,Haiti,7.1,7.6,8.5,matched,0.9000000000000004,1.4000000000000004,0.085,-2.3762728087852047,-0.9171951990589078,-1.0952617650636924,0.17806656600478465,5.518085543121001,2.9819144568789993,0.3850988937266608,-0.8092674608930119,-0.9976598981802297,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
ZWE,Zimbabwe,Zimbabwe,6.9,7.6,0.6,Zimbabwe,0.30479108914733,0.063585557043552,0.09445983171463,0.091692417860031,0.055053282529116,Zimbabwe,-1.2516542,-0.9876299,-1.0172382,-1.2109412,-1.1780738,-1.2595646,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Zimbabwe,16634373.0,2024.0,5928.080625275605,2024.0,41.64279938,2024.0,7.74912957845971,2024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,3813.703651493488,370.0,0.0383620841601917,4.005991230560386e-05,0.1535669768365056,1.0,9236166.0,362.0,0.0362,Zimbabwe,0,Other / hybrid or not classified in CFP triad,0,8.687455767638427,16.626981775110302,0.0,1,0,1,1,-0.8779549155100923,-1.071604304479409,-0.0331171185900378,-1.0397829361024542,-1.2330216300573305,-1.030777406405617,-1.0986458719845025,-0.8154208455650402,-0.7282517157650265,-1.101193990855134,0.076,-2.497978731355353,0.1428588609568633,-0.8154208455650402,-0.9668492099356146,-1.3376055281753516,-0.8971817928881778,-0.773183787028318,,,,11.229573863432858,-3.629573863432858,-0.4938263757877567,-0.9747796099947508,0.0034530139555533,0.0528308308453156,0.1525089966804724,0.0,0.0072115384615384,-0.9109229371028048,-0.9246355631534448,0.0137126260506399,-1.118680628573988,-1.0923204909651973,-1.1197130462782081,-1.2056359566113277,0.1584168126163912,-0.2632123728366376,-0.15766152509787482,3,Capacity-constrained conversion systems,1,1,4,Zimbabwe,2.9392592592592592,3.333333333333333,2.6666666666666665,2.75,7.25,3.0,3.0,2.0,-1.094975022370917,-0.9090503886968904,-1.0479373161500112,-0.7643248536196849,-0.0096307979417763,-1.0552189788499762,-1.0386241656539266,-1.0859448358378407,-0.7651836757558559,-1.0386251179265935,Zimbabwe,6.9,7.6,8.5,matched,0.9000000000000004,1.5999999999999996,0.085,-2.3762728087852047,-0.9171951990589078,-0.9246355631534449,0.0074403640945370775,12.305959127446506,-3.8059591274465063,-0.4915200186804055,0.18740379351415073,-1.1701635870626919,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
PNG,Papua New Guinea,Papua New Guinea,7.2,7.3,0.2,Papua New Guinea,0.29010296240449,0.046358875930309,0.053996447473764,0.10327257961035,0.086475059390068,Papua New Guinea,-0.7973513,-0.9004466999999999,-0.653875,-0.5713328999999999,-0.6004013,-0.3264396,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Papua New Guinea,10576502.0,2024.0,4874.689955358899,2024.0,18.81159973,2024.0,1.94981002807617,1999.0,0.03158,2016.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,4746.363305666457,68.0,0.007050328980792,1.019626918510517e-05,0.0390867114691308,1.0,6669106.0,52.0,0.0052,Papua New Guinea,0,Other / hybrid or not classified in CFP triad,0,8.491811782508712,16.174145305907796,0.0,1,0,1,1,-1.0436006992866549,-1.9322457027953728,-0.3606456173898449,-0.9490259670721964,-0.605934582505131,-0.3770230436020612,-1.1944648897165944,-0.8154208455650402,-0.8319032945522763,-0.6439945310597962,0.073,-2.541494124417464,0.0383421652941907,-0.8154208455650402,-1.3215747666326,-0.7029371883115173,-2.116775356318352,-0.4216256669720058,,,,11.941215624446407,-4.641215624446409,-0.6314666066341309,-1.487923201041014,0.2420230380204379,0.0114127599610229,0.0073580376280327,0.2048440875746166,0.0,-0.937356111278214,-1.1576436976236917,0.2202875863454777,-0.6542209754021059,-0.6377753177491926,-0.6545624254013622,-1.0632684349896022,-1.3214738183210126,1.2476561141119848,-1.5985578085232355,3,Capacity-constrained conversion systems,1,1,4,Papua New Guinea,5.026111111111111,5.0,4.333333333333333,6.0,6.0,4.0,5.0,4.0,0.2952327149378387,-0.0220140407519194,-0.1323288192587391,0.6640723806895056,-0.7426415301769669,-0.5197930525446178,0.0,-0.0941152191059463,0.0124641410879437,-0.0788364027872306,Papua New Guinea,7.2,7.3,7.7,matched,0.40000000000000036,0.5,0.077,-2.4838238126491685,-0.9829772753118172,-1.1576436976236917,0.17466642231187446,12.869908540271847,-5.169908540271847,-0.6676670603121505,0.6677265124011764,0.8524201302046842,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
BGD,Bangladesh,Bangladesh,6.5,7.1,0.6,Bangladesh,0.38406448811293,0.087450683116913,0.088801264762878,0.10748774558306,0.10032479465008,Bangladesh,-1.1021569,-0.6189745999999999,-1.4629508999999998,-0.9600594,-0.9500708,-1.1608036,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,Bangladesh,173562364.0,2024.0,9646.769843832548,2024.0,53.42171316,2024.0,23.7295608009814,2024.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh,3967.2406267898255,3318.0,0.3440145817392332,2.918071629916612e-05,0.1118623113750507,1.0,113705228.0,2447.0,0.2447,Bangladesh,0,Other / hybrid or not classified in CFP triad,0,9.174378407088971,18.972047539451584,0.0,1,0,1,1,-0.4656923959296353,-0.6275881782281382,1.6630269016435515,-0.656015907076903,-0.9855150790218492,-0.7743469140276896,-0.5815003329952767,-0.8154208455650402,-0.7660115375474262,-0.8052926333754806,0.071,-2.571428861772523,0.1060363674560845,-0.8154208455650402,-0.4754272072662311,-0.4231952588871253,-1.0677347993177693,-0.2936589030319042,,,,13.991030312367624,-6.891030312367626,-0.9375680596789224,-0.5466402870788867,0.1578565077968485,0.2763686117401174,0.2736151245044425,0.3230193588549365,0.0,-0.9549782273951536,-1.006727141563568,0.0517489141684144,-0.8180804442920329,-0.9427434662008275,-0.8554994549094155,-0.6291845333125151,-0.006863077901759728,-0.7560259805289453,0.4903695618360921,3,Capacity-constrained conversion systems,1,1,4,Bangladesh,4.794799382716048,5.0,4.666666666666667,4.0,7.25,5.0,6.0,4.0,0.1411387124049239,-0.0220140407519194,0.0507928801195156,-0.2149413019623039,-0.0096307979417763,0.0156328737607406,0.5193120828269633,-0.0941152191059463,-0.010930909626312,0.1017912148757129,Bangladesh,6.5,7.1,7.8,matched,0.7000000000000002,1.2999999999999998,0.078,-2.4698363968670023,-0.9747545157802034,-1.006727141563568,0.03197262578336446,15.45524854950165,-7.655248549501651,-0.9886359217364149,-1.0094143723379292,0.9479786435411546,2.0,Lower-capacity profile,3.0,Capacity-constrained low-observability profile
